FIPS,Name,State
0500000US01001,Autauga,Alabama
0500000US01003,Baldwin,Alabama
0500000US01005,Barbour,Alabama
0500000US01007,Bibb,Alabama
0500000US01009,Blount,Alabama
0500000US01011,Bullock,Alabama
0500000US01013,Butler,Alabama
0500000US01015,Calhoun,Alabama
0500000US01017,Chambers,Alabama
0500000US01019,Cherokee,Alabama
0500000US01021,Chilton,Alabama
0500000US01023,Choctaw,Alabama
0500000US01025,Clarke,Alabama
0500000US01027,Clay,Alabama
0500000US01029,Cleburne,Alabama
0500000US01031,Coffee,Alabama
0500000US01033,Colbert,Alabama
0500000US01035,Conecuh,Alabama
0500000US01037,Coosa,Alabama
0500000US01039,Covington,Alabama
0500000US01041,Crenshaw,Alabama
0500000US01043,Cullman,Alabama
0500000US01045,Dale County,Alabama
0500000US01047,Dallas,Alabama
0500000US01049,DeKalb,Alabama
0500000US01051,Elmore,Alabama
0500000US01053,Escambia,Alabama
0500000US01055,Etowah,Alabama
0500000US01057,Fayette,Alabama
0500000US01059,Franklin,Alabama
0500000US01061,Geneva,Alabama
0500000US01063,Greene,Alabama
0500000US01065,Hale,Alabama
0500000US01067,Henry,Alabama
0500000US01069,Houston,Alabama
0500000US01071,Jackson,Alabama
0500000US01073,Jefferson,Alabama
0500000US01075,Lamar,Alabama
0500000US01077,Lauderdale,Alabama
0500000US01079,Lawrence,Alabama
0500000US01081,Lee,Alabama
0500000US01083,Limestone,Alabama
0500000US01085,Lowndes,Alabama
0500000US01087,Macon,Alabama
0500000US01089,Madison,Alabama
0500000US01091,Marengo,Alabama
0500000US01093,Marion,Alabama
0500000US01095,Marshall,Alabama
0500000US01097,Mobile,Alabama
0500000US01099,Monroe,Alabama
0500000US01101,Montgomery,Alabama
0500000US01103,Morgan,Alabama
0500000US01105,Perry,Alabama
0500000US01107,Pickens,Alabama
0500000US01109,Pike,Alabama
0500000US01111,Randolph,Alabama
0500000US01113,Russell,Alabama
0500000US01115,St. Clair,Alabama
0500000US01117,Shelby,Alabama
0500000US01119,Sumter,Alabama
0500000US01121,Talladega,Alabama
0500000US01123,Tallapoosa,Alabama
0500000US01125,Tuscaloosa,Alabama
0500000US01127,Walker,Alabama
0500000US01129,Washington,Alabama
0500000US01131,Wilcox,Alabama
0500000US01133,Winston,Alabama
0500000US02013,Aleutians East,Alaska
0500000US02016,Aleutians West,Alaska
0500000US02020,Anchorage,Alaska
0500000US02050,Bethel,Alaska
0500000US02060,Bristol Bay,Alaska
0500000US02063,Chugach,Alaska
0500000US02066,Copper River,Alaska
0500000US02068,Denali,Alaska
0500000US02070,Dillingham,Alaska
0500000US02090,Fairbanks North Star,Alaska
0500000US02100,Haines,Alaska
0500000US02105,Hoonah-Angoon,Alaska
0500000US02110,Juneau,Alaska
0500000US02122,Kenai Peninsula,Alaska
0500000US02130,Ketchikan Gateway,Alaska
0500000US02150,Kodiak Island,Alaska
0500000US02158,Kusilvak,Alaska
0500000US02164,Lake and Peninsula,Alaska
0500000US02170,Matanuska-Susitna,Alaska
0500000US02180,Nome,Alaska
0500000US02185,North Slope,Alaska
0500000US02188,Northwest Arctic,Alaska
0500000US02195,Petersburg Borough,Alaska
0500000US02198,Prince of Wales-Hyder,Alaska
0500000US02201,Prince of Wales-Outer Ketchikan,Alaska
0500000US02220,Sitka City,Alaska
0500000US02232,Skagway Municipality,Alaska
0500000US02240,Southeast Fairbanks,Alaska
0500000US02261,Valdez-Cordova,Alaska
0500000US02270,Wade Hampton,Alaska
0500000US02275,Wrangell City,Alaska
0500000US02280,Wrangell-Petersburg,Alaska
0500000US02282,Yakutat,Alaska
0500000US02290,Yukon-Koyukuk,Alaska
0500000US04001,Apache,Arizona
0500000US04003,Cochise,Arizona
0500000US04005,Coconino,Arizona
0500000US04007,Gila,Arizona
0500000US04009,Graham,Arizona
0500000US04011,Greenlee,Arizona
0500000US04012,La Paz,Arizona
0500000US04013,Maricopa,Arizona
0500000US04015,Mohave,Arizona
0500000US04017,Navajo,Arizona
0500000US04019,Pima,Arizona
0500000US04021,Pinal,Arizona
0500000US04023,Santa Cruz,Arizona
0500000US04025,Yavapai,Arizona
0500000US04027,Yuma,Arizona
0500000US05001,Arkansas County,Arkansas
0500000US05003,Ashley,Arkansas
0500000US05005,Baxter,Arkansas
0500000US05007,Benton,Arkansas
0500000US05009,Boone,Arkansas
0500000US05011,Bradley,Arkansas
0500000US05013,Calhoun,Arkansas
0500000US05015,Carroll,Arkansas
0500000US05017,Chicot,Arkansas
0500000US05019,Clark,Arkansas
0500000US05021,Clay,Arkansas
0500000US05023,Cleburne,Arkansas
0500000US05025,Cleveland,Arkansas
0500000US05027,Columbia,Arkansas
0500000US05029,Conway,Arkansas
0500000US05031,Craighead,Arkansas
0500000US05033,Crawford,Arkansas
0500000US05035,Crittenden,Arkansas
0500000US05037,Cross,Arkansas
0500000US05039,Dallas,Arkansas
0500000US05041,Desha,Arkansas
0500000US05043,Drew,Arkansas
0500000US05045,Faulkner,Arkansas
0500000US05047,Franklin,Arkansas
0500000US05049,Fulton,Arkansas
0500000US05051,Garland,Arkansas
0500000US05053,Grant,Arkansas
0500000US05055,Greene,Arkansas
0500000US05057,Hempstead,Arkansas
0500000US05059,Hot Spring,Arkansas
0500000US05061,Howard,Arkansas
0500000US05063,Independence,Arkansas
0500000US05065,Izard,Arkansas
0500000US05067,Jackson,Arkansas
0500000US05069,Jefferson,Arkansas
0500000US05071,Johnson,Arkansas
0500000US05073,Lafayette,Arkansas
0500000US05075,Lawrence,Arkansas
0500000US05077,Lee,Arkansas
0500000US05079,Lincoln,Arkansas
0500000US05081,Little River,Arkansas
0500000US05083,Logan,Arkansas
0500000US05085,Lonoke,Arkansas
0500000US05087,Madison,Arkansas
0500000US05089,Marion,Arkansas
0500000US05091,Miller,Arkansas
0500000US05093,Mississippi,Arkansas
0500000US05095,Monroe,Arkansas
0500000US05097,Montgomery,Arkansas
0500000US05099,Nevada,Arkansas
0500000US05101,Newton,Arkansas
0500000US05103,Ouachita,Arkansas
0500000US05105,Perry,Arkansas
0500000US05107,Phillips,Arkansas
0500000US05109,Pike,Arkansas
0500000US05111,Poinsett,Arkansas
0500000US05113,Polk,Arkansas
0500000US05115,Pope,Arkansas
0500000US05117,Prairie,Arkansas
0500000US05119,Pulaski,Arkansas
0500000US05121,Randolph,Arkansas
0500000US05123,St. Francis,Arkansas
0500000US05125,Saline,Arkansas
0500000US05127,Scott,Arkansas
0500000US05129,Searcy,Arkansas
0500000US05131,Sebastian,Arkansas
0500000US05133,Sevier,Arkansas
0500000US05135,Sharp,Arkansas
0500000US05137,Stone,Arkansas
0500000US05139,Union,Arkansas
0500000US05141,Van Buren,Arkansas
0500000US05143,Washington,Arkansas
0500000US05145,White,Arkansas
0500000US05147,Woodruff,Arkansas
0500000US05149,Yell,Arkansas
0500000US06001,Alameda,California
0500000US06003,Alpine,California
0500000US06005,Amador,California
0500000US06007,Butte,California
0500000US06009,Calaveras,California
0500000US06011,Colusa,California
0500000US06013,Contra Costa,California
0500000US06015,Del Norte,California
0500000US06017,El Dorado,California
0500000US06019,Fresno,California
0500000US06021,Glenn,California
0500000US06023,Humboldt,California
0500000US06025,Imperial,California
0500000US06027,Inyo,California
0500000US06029,Kern,California
0500000US06031,Kings,California
0500000US06033,Lake,California
0500000US06035,Lassen,California
0500000US06037,Los Angeles,California
0500000US06039,Madera,California
0500000US06041,Marin,California
0500000US06043,Mariposa,California
0500000US06045,Mendocino,California
0500000US06047,Merced,California
0500000US06049,Modoc,California
0500000US06051,Mono,California
0500000US06053,Monterey,California
0500000US06055,Napa,California
0500000US06057,Nevada,California
0500000US06059,Orange,California
0500000US06061,Placer,California
0500000US06063,Plumas,California
0500000US06065,Riverside,California
0500000US06067,Sacramento,California
0500000US06069,San Benito,California
0500000US06071,San Bernardino,California
0500000US06073,San Diego,California
0500000US06075,San Francisco,California
0500000US06077,San Joaquin,California
0500000US06079,San Luis Obispo,California
0500000US06081,San Mateo,California
0500000US06083,Santa Barbara,California
0500000US06085,Santa Clara,California
0500000US06087,Santa Cruz,California
0500000US06089,Shasta,California
0500000US06091,Sierra,California
0500000US06093,Siskiyou,California
0500000US06095,Solano,California
0500000US06097,Sonoma,California
0500000US06099,Stanislaus,California
0500000US06101,Sutter,California
0500000US06103,Tehama,California
0500000US06105,Trinity,California
0500000US06107,Tulare,California
0500000US06109,Tuolumne,California
0500000US06111,Ventura,California
0500000US06113,Yolo,California
0500000US06115,Yuba,California
0500000US08001,Adams,Colorado
0500000US08003,Alamosa,Colorado
0500000US08005,Arapahoe,Colorado
0500000US08007,Archuleta,Colorado
0500000US08009,Baca,Colorado
0500000US08011,Bent,Colorado
0500000US08013,Boulder,Colorado
0500000US08014,Broomfield,Colorado
0500000US08015,Chaffee,Colorado
0500000US08017,Cheyenne,Colorado
0500000US08019,Clear Creek,Colorado
0500000US08021,Conejos,Colorado
0500000US08023,Costilla,Colorado
0500000US08025,Crowley,Colorado
0500000US08027,Custer,Colorado
0500000US08029,Delta,Colorado
0500000US08031,Denver,Colorado
0500000US08033,Dolores,Colorado
0500000US08035,Douglas,Colorado
0500000US08037,Eagle,Colorado
0500000US08039,Elbert,Colorado
0500000US08041,El Paso,Colorado
0500000US08043,Fremont,Colorado
0500000US08045,Garfield,Colorado
0500000US08047,Gilpin,Colorado
0500000US08049,Grand,Colorado
0500000US08051,Gunnison,Colorado
0500000US08053,Hinsdale,Colorado
0500000US08055,Huerfano,Colorado
0500000US08057,Jackson,Colorado
0500000US08059,Jefferson,Colorado
0500000US08061,Kiowa,Colorado
0500000US08063,Kit Carson,Colorado
0500000US08065,Lake,Colorado
0500000US08067,La Plata,Colorado
0500000US08069,Larimer,Colorado
0500000US08071,Las Animas,Colorado
0500000US08073,Lincoln,Colorado
0500000US08075,Logan,Colorado
0500000US08077,Mesa,Colorado
0500000US08079,Mineral,Colorado
0500000US08081,Moffat,Colorado
0500000US08083,Montezuma,Colorado
0500000US08085,Montrose,Colorado
0500000US08087,Morgan,Colorado
0500000US08089,Otero,Colorado
0500000US08091,Ouray,Colorado
0500000US08093,Park,Colorado
0500000US08095,Phillips,Colorado
0500000US08097,Pitkin,Colorado
0500000US08099,Prowers,Colorado
0500000US08101,Pueblo,Colorado
0500000US08103,Rio Blanco,Colorado
0500000US08105,Rio Grande,Colorado
0500000US08107,Routt,Colorado
0500000US08109,Saguache,Colorado
0500000US08111,San Juan,Colorado
0500000US08113,San Miguel,Colorado
0500000US08115,Sedgwick,Colorado
0500000US08117,Summit,Colorado
0500000US08119,Teller,Colorado
0500000US08121,Washington,Colorado
0500000US08123,Weld,Colorado
0500000US08125,Yuma,Colorado
0500000US09001,Fairfield,Connecticut
0500000US09003,Hartford,Connecticut
0500000US09005,Litchfield,Connecticut
0500000US09007,Middlesex,Connecticut
0500000US09009,New Haven,Connecticut
0500000US09011,New London,Connecticut
0500000US09013,Tolland,Connecticut
0500000US09015,Windham,Connecticut
0500000US10001,Kent,Delaware
0500000US10003,New Castle,Delaware
0500000US10005,Sussex,Delaware
0500000US11001,District of Columbia,District of Columbia
0500000US12001,Alachua,Florida
0500000US12003,Baker,Florida
0500000US12005,Bay,Florida
0500000US12007,Bradford,Florida
0500000US12009,Brevard,Florida
0500000US12011,Broward,Florida
0500000US12013,Calhoun,Florida
0500000US12015,Charlotte,Florida
0500000US12017,Citrus,Florida
0500000US12019,Clay,Florida
0500000US12021,Collier,Florida
0500000US12023,Columbia,Florida
0500000US12027,DeSoto,Florida
0500000US12029,Dixie,Florida
0500000US12031,Duval,Florida
0500000US12033,Escambia,Florida
0500000US12035,Flagler,Florida
0500000US12037,Franklin,Florida
0500000US12039,Gadsden,Florida
0500000US12041,Gilchrist,Florida
0500000US12043,Glades,Florida
0500000US12045,Gulf,Florida
0500000US12047,Hamilton,Florida
0500000US12049,Hardee,Florida
0500000US12051,Hendry,Florida
0500000US12053,Hernando,Florida
0500000US12055,Highlands,Florida
0500000US12057,Hillsborough,Florida
0500000US12059,Holmes,Florida
0500000US12061,Indian River,Florida
0500000US12063,Jackson,Florida
0500000US12065,Jefferson,Florida
0500000US12067,Lafayette,Florida
0500000US12069,Lake,Florida
0500000US12071,Lee,Florida
0500000US12073,Leon,Florida
0500000US12075,Levy,Florida
0500000US12077,Liberty,Florida
0500000US12079,Madison,Florida
0500000US12081,Manatee,Florida
0500000US12083,Marion,Florida
0500000US12085,Martin,Florida
0500000US12086,Miami-Dade,Florida
0500000US12087,Monroe,Florida
0500000US12089,Nassau,Florida
0500000US12091,Okaloosa,Florida
0500000US12093,Okeechobee,Florida
0500000US12095,Orange,Florida
0500000US12097,Osceola,Florida
0500000US12099,Palm Beach,Florida
0500000US12101,Pasco,Florida
0500000US12103,Pinellas,Florida
0500000US12105,Polk,Florida
0500000US12107,Putnam,Florida
0500000US12109,St. Johns,Florida
0500000US12111,St. Lucie,Florida
0500000US12113,Santa Rosa,Florida
0500000US12115,Sarasota,Florida
0500000US12117,Seminole,Florida
0500000US12119,Sumter,Florida
0500000US12121,Suwannee,Florida
0500000US12123,Taylor,Florida
0500000US12125,Union,Florida
0500000US12127,Volusia,Florida
0500000US12129,Wakulla,Florida
0500000US12131,Walton,Florida
0500000US12133,Washington,Florida
0500000US13001,Appling,Georgia
0500000US13003,Atkinson,Georgia
0500000US13005,Bacon,Georgia
0500000US13007,Baker,Georgia
0500000US13009,Baldwin,Georgia
0500000US13011,Banks,Georgia
0500000US13013,Barrow,Georgia
0500000US13015,Bartow,Georgia
0500000US13017,Ben Hill,Georgia
0500000US13019,Berrien,Georgia
0500000US13021,Bibb,Georgia
0500000US13023,Bleckley,Georgia
0500000US13025,Brantley,Georgia
0500000US13027,Brooks,Georgia
0500000US13029,Bryan,Georgia
0500000US13031,Bulloch,Georgia
0500000US13033,Burke,Georgia
0500000US13035,Butts,Georgia
0500000US13037,Calhoun,Georgia
0500000US13039,Camden,Georgia
0500000US13043,Candler,Georgia
0500000US13045,Carroll,Georgia
0500000US13047,Catoosa,Georgia
0500000US13049,Charlton,Georgia
0500000US13051,Chatham,Georgia
0500000US13053,Chattahoochee,Georgia
0500000US13055,Chattooga,Georgia
0500000US13057,Cherokee,Georgia
0500000US13059,Clarke,Georgia
0500000US13061,Clay,Georgia
0500000US13063,Clayton,Georgia
0500000US13065,Clinch,Georgia
0500000US13067,Cobb,Georgia
0500000US13069,Coffee,Georgia
0500000US13071,Colquitt,Georgia
0500000US13073,Columbia,Georgia
0500000US13075,Cook,Georgia
0500000US13077,Coweta,Georgia
0500000US13079,Crawford,Georgia
0500000US13081,Crisp,Georgia
0500000US13083,Dade,Georgia
0500000US13085,Dawson,Georgia
0500000US13087,Decatur,Georgia
0500000US13089,DeKalb,Georgia
0500000US13091,Dodge,Georgia
0500000US13093,Dooly,Georgia
0500000US13095,Dougherty,Georgia
0500000US13097,Douglas,Georgia
0500000US13099,Early,Georgia
0500000US13101,Echols,Georgia
0500000US13103,Effingham,Georgia
0500000US13105,Elbert,Georgia
0500000US13107,Emanuel,Georgia
0500000US13109,Evans,Georgia
0500000US13111,Fannin,Georgia
0500000US13113,Fayette,Georgia
0500000US13115,Floyd,Georgia
0500000US13117,Forsyth,Georgia
0500000US13119,Franklin,Georgia
0500000US13121,Fulton,Georgia
0500000US13123,Gilmer,Georgia
0500000US13125,Glascock,Georgia
0500000US13127,Glynn,Georgia
0500000US13129,Gordon,Georgia
0500000US13131,Grady,Georgia
0500000US13133,Greene,Georgia
0500000US13135,Gwinnett,Georgia
0500000US13137,Habersham,Georgia
0500000US13139,Hall,Georgia
0500000US13141,Hancock,Georgia
0500000US13143,Haralson,Georgia
0500000US13145,Harris,Georgia
0500000US13147,Hart,Georgia
0500000US13149,Heard,Georgia
0500000US13151,Henry,Georgia
0500000US13153,Houston,Georgia
0500000US13155,Irwin,Georgia
0500000US13157,Jackson,Georgia
0500000US13159,Jasper,Georgia
0500000US13161,Jeff Davis,Georgia
0500000US13163,Jefferson,Georgia
0500000US13165,Jenkins,Georgia
0500000US13167,Johnson,Georgia
0500000US13169,Jones,Georgia
0500000US13171,Lamar,Georgia
0500000US13173,Lanier,Georgia
0500000US13175,Laurens,Georgia
0500000US13177,Lee,Georgia
0500000US13179,Liberty,Georgia
0500000US13181,Lincoln,Georgia
0500000US13183,Long,Georgia
0500000US13185,Lowndes,Georgia
0500000US13187,Lumpkin,Georgia
0500000US13189,McDuffie,Georgia
0500000US13191,McIntosh,Georgia
0500000US13193,Macon,Georgia
0500000US13195,Madison,Georgia
0500000US13197,Marion,Georgia
0500000US13199,Meriwether,Georgia
0500000US13201,Miller,Georgia
0500000US13205,Mitchell,Georgia
0500000US13207,Monroe,Georgia
0500000US13209,Montgomery,Georgia
0500000US13211,Morgan,Georgia
0500000US13213,Murray,Georgia
0500000US13215,Muscogee,Georgia
0500000US13217,Newton,Georgia
0500000US13219,Oconee,Georgia
0500000US13221,Oglethorpe,Georgia
0500000US13223,Paulding,Georgia
0500000US13225,Peach,Georgia
0500000US13227,Pickens,Georgia
0500000US13229,Pierce,Georgia
0500000US13231,Pike,Georgia
0500000US13233,Polk,Georgia
0500000US13235,Pulaski,Georgia
0500000US13237,Putnam,Georgia
0500000US13239,Quitman,Georgia
0500000US13241,Rabun,Georgia
0500000US13243,Randolph,Georgia
0500000US13245,Richmond,Georgia
0500000US13247,Rockdale,Georgia
0500000US13249,Schley,Georgia
0500000US13251,Screven,Georgia
0500000US13253,Seminole,Georgia
0500000US13255,Spalding,Georgia
0500000US13257,Stephens,Georgia
0500000US13259,Stewart,Georgia
0500000US13261,Sumter,Georgia
0500000US13263,Talbot,Georgia
0500000US13265,Taliaferro,Georgia
0500000US13267,Tattnall,Georgia
0500000US13269,Taylor,Georgia
0500000US13271,Telfair,Georgia
0500000US13273,Terrell,Georgia
0500000US13275,Thomas,Georgia
0500000US13277,Tift,Georgia
0500000US13279,Toombs,Georgia
0500000US13281,Towns,Georgia
0500000US13283,Treutlen,Georgia
0500000US13285,Troup,Georgia
0500000US13287,Turner,Georgia
0500000US13289,Twiggs,Georgia
0500000US13291,Union,Georgia
0500000US13293,Upson,Georgia
0500000US13295,Walker,Georgia
0500000US13297,Walton,Georgia
0500000US13299,Ware,Georgia
0500000US13301,Warren,Georgia
0500000US13303,Washington,Georgia
0500000US13305,Wayne,Georgia
0500000US13307,Webster,Georgia
0500000US13309,Wheeler,Georgia
0500000US13311,White,Georgia
0500000US13313,Whitfield,Georgia
0500000US13315,Wilcox,Georgia
0500000US13317,Wilkes,Georgia
0500000US13319,Wilkinson,Georgia
0500000US13321,Worth,Georgia
0500000US15001,Hawaii,Hawaii
0500000US15003,Honolulu,Hawaii
0500000US15005,Kalawao,Hawaii
0500000US15007,Kauai,Hawaii
0500000US15009,Maui,Hawaii
0500000US16001,Ada,Idaho
0500000US16003,Adams,Idaho
0500000US16005,Bannock,Idaho
0500000US16007,Bear Lake,Idaho
0500000US16009,Benewah,Idaho
0500000US16011,Bingham,Idaho
0500000US16013,Blaine,Idaho
0500000US16015,Boise,Idaho
0500000US16017,Bonner,Idaho
0500000US16019,Bonneville,Idaho
0500000US16021,Boundary,Idaho
0500000US16023,Butte,Idaho
0500000US16025,Camas,Idaho
0500000US16027,Canyon,Idaho
0500000US16029,Caribou,Idaho
0500000US16031,Cassia,Idaho
0500000US16033,Clark,Idaho
0500000US16035,Clearwater,Idaho
0500000US16037,Custer,Idaho
0500000US16039,Elmore,Idaho
0500000US16041,Franklin,Idaho
0500000US16043,Fremont,Idaho
0500000US16045,Gem,Idaho
0500000US16047,Gooding,Idaho
0500000US16049,Idaho County,Idaho
0500000US16051,Jefferson,Idaho
0500000US16053,Jerome,Idaho
0500000US16055,Kootenai,Idaho
0500000US16057,Latah,Idaho
0500000US16059,Lemhi,Idaho
0500000US16061,Lewis,Idaho
0500000US16063,Lincoln,Idaho
0500000US16065,Madison,Idaho
0500000US16067,Minidoka,Idaho
0500000US16069,Nez Perce,Idaho
0500000US16071,Oneida,Idaho
0500000US16073,Owyhee,Idaho
0500000US16075,Payette,Idaho
0500000US16077,Power,Idaho
0500000US16079,Shoshone,Idaho
0500000US16081,Teton,Idaho
0500000US16083,Twin Falls,Idaho
0500000US16085,Valley,Idaho
0500000US16087,Washington,Idaho
0500000US17001,Adams,Illinois
0500000US17003,Alexander,Illinois
0500000US17005,Bond,Illinois
0500000US17007,Boone,Illinois
0500000US17009,Brown,Illinois
0500000US17011,Bureau,Illinois
0500000US17013,Calhoun,Illinois
0500000US17015,Carroll,Illinois
0500000US17017,Cass,Illinois
0500000US17019,Champaign,Illinois
0500000US17021,Christian,Illinois
0500000US17023,Clark,Illinois
0500000US17025,Clay,Illinois
0500000US17027,Clinton,Illinois
0500000US17029,Coles,Illinois
0500000US17031,Cook,Illinois
0500000US17033,Crawford,Illinois
0500000US17035,Cumberland,Illinois
0500000US17037,DeKalb,Illinois
0500000US17039,De Witt,Illinois
0500000US17041,Douglas,Illinois
0500000US17043,DuPage,Illinois
0500000US17045,Edgar,Illinois
0500000US17047,Edwards,Illinois
0500000US17049,Effingham,Illinois
0500000US17051,Fayette,Illinois
0500000US17053,Ford County,Illinois
0500000US17055,Franklin,Illinois
0500000US17057,Fulton,Illinois
0500000US17059,Gallatin,Illinois
0500000US17061,Greene,Illinois
0500000US17063,Grundy,Illinois
0500000US17065,Hamilton,Illinois
0500000US17067,Hancock,Illinois
0500000US17069,Hardin,Illinois
0500000US17071,Henderson,Illinois
0500000US17073,Henry,Illinois
0500000US17075,Iroquois,Illinois
0500000US17077,Jackson,Illinois
0500000US17079,Jasper,Illinois
0500000US17081,Jefferson,Illinois
0500000US17083,Jersey,Illinois
0500000US17085,Jo Daviess,Illinois
0500000US17087,Johnson,Illinois
0500000US17089,Kane,Illinois
0500000US17091,Kankakee,Illinois
0500000US17093,Kendall,Illinois
0500000US17095,Knox,Illinois
0500000US17097,Lake,Illinois
0500000US17099,LaSalle,Illinois
0500000US17101,Lawrence,Illinois
0500000US17103,Lee,Illinois
0500000US17105,Livingston,Illinois
0500000US17107,Logan,Illinois
0500000US17109,McDonough,Illinois
0500000US17111,McHenry,Illinois
0500000US17113,McLean,Illinois
0500000US17115,Macon,Illinois
0500000US17117,Macoupin,Illinois
0500000US17119,Madison,Illinois
0500000US17121,Marion,Illinois
0500000US17123,Marshall,Illinois
0500000US17125,Mason,Illinois
0500000US17127,Massac,Illinois
0500000US17129,Menard,Illinois
0500000US17131,Mercer,Illinois
0500000US17133,Monroe,Illinois
0500000US17135,Montgomery,Illinois
0500000US17137,Morgan,Illinois
0500000US17139,Moultrie,Illinois
0500000US17141,Ogle,Illinois
0500000US17143,Peoria,Illinois
0500000US17145,Perry,Illinois
0500000US17147,Piatt,Illinois
0500000US17149,Pike,Illinois
0500000US17151,Pope,Illinois
0500000US17153,Pulaski,Illinois
0500000US17155,Putnam,Illinois
0500000US17157,Randolph,Illinois
0500000US17159,Richland,Illinois
0500000US17161,Rock Island,Illinois
0500000US17163,St. Clair,Illinois
0500000US17165,Saline,Illinois
0500000US17167,Sangamon,Illinois
0500000US17169,Schuyler,Illinois
0500000US17171,Scott,Illinois
0500000US17173,Shelby,Illinois
0500000US17175,Stark,Illinois
0500000US17177,Stephenson,Illinois
0500000US17179,Tazewell,Illinois
0500000US17181,Union,Illinois
0500000US17183,Vermilion,Illinois
0500000US17185,Wabash,Illinois
0500000US17187,Warren,Illinois
0500000US17189,Washington,Illinois
0500000US17191,Wayne,Illinois
0500000US17193,White,Illinois
0500000US17195,Whiteside,Illinois
0500000US17197,Will,Illinois
0500000US17199,Williamson,Illinois
0500000US17201,Winnebago,Illinois
0500000US17203,Woodford,Illinois
0500000US18001,Adams,Indiana
0500000US18003,Allen,Indiana
0500000US18005,Bartholomew,Indiana
0500000US18007,Benton,Indiana
0500000US18009,Blackford,Indiana
0500000US18011,Boone,Indiana
0500000US18013,Brown,Indiana
0500000US18015,Carroll,Indiana
0500000US18017,Cass,Indiana
0500000US18019,Clark,Indiana
0500000US18021,Clay,Indiana
0500000US18023,Clinton,Indiana
0500000US18025,Crawford,Indiana
0500000US18027,Daviess,Indiana
0500000US18029,Dearborn,Indiana
0500000US18031,Decatur,Indiana
0500000US18033,DeKalb,Indiana
0500000US18035,Delaware,Indiana
0500000US18037,Dubois,Indiana
0500000US18039,Elkhart,Indiana
0500000US18041,Fayette,Indiana
0500000US18043,Floyd,Indiana
0500000US18045,Fountain,Indiana
0500000US18047,Franklin,Indiana
0500000US18049,Fulton,Indiana
0500000US18051,Gibson,Indiana
0500000US18053,Grant,Indiana
0500000US18055,Greene,Indiana
0500000US18057,Hamilton,Indiana
0500000US18059,Hancock,Indiana
0500000US18061,Harrison,Indiana
0500000US18063,Hendricks,Indiana
0500000US18065,Henry,Indiana
0500000US18067,Howard,Indiana
0500000US18069,Huntington,Indiana
0500000US18071,Jackson,Indiana
0500000US18073,Jasper,Indiana
0500000US18075,Jay,Indiana
0500000US18077,Jefferson,Indiana
0500000US18079,Jennings,Indiana
0500000US18081,Johnson,Indiana
0500000US18083,Knox,Indiana
0500000US18085,Kosciusko,Indiana
0500000US18087,LaGrange,Indiana
0500000US18089,Lake,Indiana
0500000US18091,LaPorte,Indiana
0500000US18093,Lawrence,Indiana
0500000US18095,Madison,Indiana
0500000US18097,Marion,Indiana
0500000US18099,Marshall,Indiana
0500000US18101,Martin,Indiana
0500000US18103,Miami,Indiana
0500000US18105,Monroe,Indiana
0500000US18107,Montgomery,Indiana
0500000US18109,Morgan,Indiana
0500000US18111,Newton,Indiana
0500000US18113,Noble,Indiana
0500000US18115,Ohio,Indiana
0500000US18117,Orange,Indiana
0500000US18119,Owen,Indiana
0500000US18121,Parke,Indiana
0500000US18123,Perry,Indiana
0500000US18125,Pike,Indiana
0500000US18127,Porter,Indiana
0500000US18129,Posey,Indiana
0500000US18131,Pulaski,Indiana
0500000US18133,Putnam,Indiana
0500000US18135,Randolph,Indiana
0500000US18137,Ripley,Indiana
0500000US18139,Rush,Indiana
0500000US18141,St. Joseph,Indiana
0500000US18143,Scott,Indiana
0500000US18145,Shelby,Indiana
0500000US18147,Spencer,Indiana
0500000US18149,Starke,Indiana
0500000US18151,Steuben,Indiana
0500000US18153,Sullivan,Indiana
0500000US18155,Switzerland,Indiana
0500000US18157,Tippecanoe,Indiana
0500000US18159,Tipton,Indiana
0500000US18161,Union,Indiana
0500000US18163,Vanderburgh,Indiana
0500000US18165,Vermillion,Indiana
0500000US18167,Vigo,Indiana
0500000US18169,Wabash,Indiana
0500000US18171,Warren,Indiana
0500000US18173,Warrick,Indiana
0500000US18175,Washington,Indiana
0500000US18177,Wayne,Indiana
0500000US18179,Wells,Indiana
0500000US18181,White,Indiana
0500000US18183,Whitley,Indiana
0500000US19001,Adair,Iowa
0500000US19003,Adams,Iowa
0500000US19005,Allamakee,Iowa
0500000US19007,Appanoose,Iowa
0500000US19009,Audubon,Iowa
0500000US19011,Benton,Iowa
0500000US19013,Black Hawk,Iowa
0500000US19015,Boone,Iowa
0500000US19017,Bremer,Iowa
0500000US19019,Buchanan,Iowa
0500000US19021,Buena Vista,Iowa
0500000US19023,Butler,Iowa
0500000US19025,Calhoun,Iowa
0500000US19027,Carroll,Iowa
0500000US19029,Cass,Iowa
0500000US19031,Cedar,Iowa
0500000US19033,Cerro Gordo,Iowa
0500000US19035,Cherokee,Iowa
0500000US19037,Chickasaw,Iowa
0500000US19039,Clarke,Iowa
0500000US19041,Clay,Iowa
0500000US19043,Clayton,Iowa
0500000US19045,Clinton,Iowa
0500000US19047,Crawford,Iowa
0500000US19049,Dallas,Iowa
0500000US19051,Davis,Iowa
0500000US19053,Decatur,Iowa
0500000US19055,Delaware,Iowa
0500000US19057,Des Moines,Iowa
